"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ANKRD34C",3.08680809446634,4.4644393491168,9.50598254313698,4.74327999775886e-09,3.40869348929853e-06,10.9357037891826
"PLXDC1",1.8046791132675,8.44407590000106,9.45861602558153,5.16807243327068e-09,3.55248805086997e-06,10.8539542610356
"RP11-224O19.2",3.03489439956804,4.12070616151258,9.40133747873177,5.7349962095219e-09,3.63477680149778e-06,10.7546858801587
"ASB18",2.20495263346205,8.32267194204475,9.4001326363008,5.74759140021787e-09,3.63477680149778e-06,10.7525929388356
"FRZB",2.97867369666843,7.58683011906033,9.33676395004248,6.4521656908355e-09,3.92341306046574e-06,10.6422322438256
"LSP1",1.5951073642727,8.78844374753524,9.28230333783079,7.12915438735562e-09,4.17451595792935e-06,10.5469415127314
"PDE5A",1.69667193052921,8.49457818712376,9.20466013919336,8.22419221429798e-09,4.53669942691998e-06,10.4103752525306
"C5orf38",2.50384580587934,4.71660121052707,9.19828110524336,8.32158655159263e-09,4.53669942691998e-06,10.3991178639122
"CPED1",1.16649779469911,9.14759756680259,9.10507776994446,9.88923183015307e-09,5.04983891107238e-06,10.2339887108855
"EEF1DP3",1.44326255789477,7.37802855902518,9.10440251046164,9.90164492367134e-09,5.04983891107238e-06,10.232787908569
"FNDC1",3.1515142388452,7.39100602998866,8.95280390348314,1.31416118922659e-08,6.49277762552262e-06,9.96157888869353
"HNRPDL",0.758072062499647,10.6791024929954,8.91616547081211,1.40783335108575e-08,6.69369349637225e-06,9.89554620303872
"LPP-AS2",1.32916265970567,7.04093262457518,8.90434691478546,1.43950397771446e-08,6.69369349637225e-06,9.87420530881761
"SDSL",1.72337169781628,7.14111705680218,8.7619443552324,1.88467675712946e-08,8.51335415149053e-06,9.61550742723105
"SERPINA3",-4.1930888693411,6.33678153051138,-8.67600528750174,2.22028322591735e-08,9.75074383382035e-06,9.45798574348008
"CRISPLD1",2.78781479219101,4.67067652978423,8.6424041626707,2.36781829777015e-08,1.01176235912827e-05,9.39610921970246
"TGFB2",2.65801189419904,7.98814277650946,8.62751602098405,2.43639938632178e-08,1.01367037625651e-05,9.36864092157592
"C14orf132",2.43001906959883,8.28902254413384,8.60556093769287,2.54130825073847e-08,1.03020726779936e-05,9.32807621717239
"DIO2",2.14743882528188,8.78183728175034,8.56468471975734,2.74927075155176e-08,1.05021884183751e-05,9.25236789535805
"HFE2",1.18251244179179,9.8506831400579,8.55867106188302,2.7813208038939e-08,1.05021884183751e-05,9.24120950745702
"KIAA1683",2.07552368453786,4.55753030283042,8.5570632274201,2.78995517755696e-08,1.05021884183751e-05,9.23822527678097
"RGS4",2.61938221586162,5.81231236866696,8.48012548170998,3.23730608318848e-08,1.18889577970089e-05,9.0949893163702
"LTBP4",1.29167120193567,12.5247086410771,8.46886516459686,3.30875485811758e-08,1.18889577970089e-05,9.07395424762995
"TLL2",2.14998238476008,8.05480073814855,8.43091808260941,3.56178695342224e-08,1.25137448296901e-05,9.00293161346431
"MYH6",-3.57346748736016,13.7657118760878,-8.4193220135216,3.64304090211275e-08,1.25209731874788e-05,8.98118664202429
"FYN",0.979781681240906,9.1121593637089,8.38225984536254,3.91583860699142e-08,1.28961097070702e-05,8.9115572046544
"DLGAP1",3.65187700669014,4.20426022452245,8.37308423605469,3.98658453485117e-08,1.28961097070702e-05,8.89428811165408
"BDNF",2.5398417514668,7.61094084936045,8.35913079908031,4.09671289559734e-08,1.28961097070702e-05,8.86800347593925
"CLU",1.01734761803933,11.3743877177326,8.3566644601069,4.11650361994025e-08,1.28961097070702e-05,8.86335460459538
"PRR16",1.47036608522032,7.53776761076558,8.34780028071701,4.18845303554076e-08,1.28961097070702e-05,8.84663899143759
"ZNF430",0.847501791846865,5.43938361470749,8.33388132373619,4.304067424756e-08,1.28961097070702e-05,8.82036836857281
"SNCA",1.7824750458923,7.11763817106638,8.33099006872523,4.3284941995953e-08,1.28961097070702e-05,8.81490789597422
"IRX2",3.52349892119921,6.57049853845864,8.32207228472464,4.40474335345853e-08,1.28961097070702e-05,8.79805798826138
"DNAAF3",2.33760636977542,8.24943985658791,8.29384652139655,4.65536881174358e-08,1.33820692570302e-05,8.74465018284481
"C7orf41",1.29282642731814,9.81763373873479,8.21294143397357,5.45878380652028e-08,1.54113164251939e-05,8.59092373376922
"TANC2",1.39668351436614,7.8140546109312,8.17415905490779,5.89349466251766e-08,1.63466930902463e-05,8.51689678024909
"IFIT5",0.847281709770142,7.80628995162408,8.13344364606008,6.38854204526499e-08,1.74142844371792e-05,8.43894473106696
"NT5C2",0.970205721287545,10.0459702508568,8.12276922741102,6.52530994710079e-08,1.74856186887565e-05,8.41846801707881
"INPP4B",1.00208428452974,10.4014009166142,8.10814772385422,6.71758034599184e-08,1.77008242116885e-05,8.3903926995628
"HBA2",4.5211283714886,4.97398209839518,8.09299187079943,6.92306686600412e-08,1.77792624677766e-05,8.3612585039856
"APCDD1L",3.1960119141093,5.07774239625767,8.08735211317302,7.00118116075338e-08,1.77792624677766e-05,8.35040862189063
"CDC42EP3",0.69562703622903,10.9481740216718,8.08139254483883,7.0847155943702e-08,1.77792624677766e-05,8.33893844775267
"TNFRSF11B",2.18196704649091,7.07289912590581,8.02897672851349,7.865314420506e-08,1.94297845294062e-05,8.23783268341709
"DIXDC1",0.932330298725498,9.58764397366003,8.01795005130371,8.04055013928158e-08,1.95570919541603e-05,8.21651217056742
"FRY",0.716431214512962,11.693162756922,7.97217688419086,8.81223454088193e-08,2.11093072865672e-05,8.12781847313538
"TTLL7",1.90267505319879,6.94732013703923,7.95840876926133,9.05902258502524e-08,2.11391144395876e-05,8.10108053159005
"SMOC2",2.06532978513093,9.66638153618361,7.95659333996517,9.0920922320807e-08,2.11391144395876e-05,8.09755287078685
"ANO1",1.40904312095693,8.42487891954285,7.94674466276122,9.27368097843362e-08,2.1248825546237e-05,8.07840698754016
"PLCE1",1.71806201201686,9.59820877667098,7.93036287405401,9.58407038674898e-08,2.16092041422029e-05,8.04652936927628
"UBE2H",0.881841835372715,12.1665323952207,7.92416298682645,9.70432317581535e-08,2.16092041422029e-05,8.03445468856575
"SNAP47",1.18079726095045,9.1281036489896,7.91537855024906,9.87738062191777e-08,2.16890816156278e-05,8.01733683312473
"YPEL1",0.947026936222851,7.77611201353176,7.90378243258037,1.01107241498438e-07,2.18179747214172e-05,7.99472274180705
"NRIP3",1.59204063500823,4.66434240350842,7.89513060288277,1.02885252400632e-07,2.18179747214172e-05,7.97783765961986
"CTD-2380F24.1",2.46348343619528,3.35079860474023,7.88665290736685,1.04658820154575e-07,2.18179747214172e-05,7.96128183151895
"KCNIP2",-3.48842675322945,9.07272903175535,-7.88128045320199,1.05799079140437e-07,2.18179747214172e-05,7.95078470663439
"ST3GAL6",0.807839500018423,9.44262003883566,7.87912175872217,1.06260850951874e-07,2.18179747214172e-05,7.94656569347938
"WHAMMP3",0.71597442594832,5.82761386486164,7.85786973918698,1.10919605461881e-07,2.2482550799389e-05,7.90499386829598
"TNNT1",1.59155307706571,10.1866276598139,7.83594231794962,1.15947958851501e-07,2.32042687271168e-05,7.86203182229773
"BACH2",1.2392417142645,6.2079202617356,7.81626483984826,1.20660746581533e-07,2.38455800431754e-05,7.8234183562987
"IRX6",2.06435603577073,9.18272949666886,7.79136036253975,1.26910470662103e-07,2.47710437181215e-05,7.77446690084132
"TPD52L1",1.10902397237429,9.48436519114667,7.77710832030984,1.30636451092205e-07,2.48922815870244e-05,7.74641284929629
"CHN1",0.872509173506407,8.15310983115467,7.77694219381002,1.30680542170969e-07,2.48922815870244e-05,7.7460856674115
"SYTL2",1.6972983145444,6.78703635815152,7.75239140206968,1.37368413730631e-07,2.51978779746048e-05,7.69768927791566
"MED12L",2.41670534951906,4.15586809170268,7.75047912009163,1.37903953206038e-07,2.51978779746048e-05,7.69391595352083
"TMEM30B",2.8700570803031,4.78192070731233,7.74915295644771,1.38276614106247e-07,2.51978779746048e-05,7.69129884774583
"ZMAT1",1.27487429431425,7.06314720447961,7.74779229593775,1.38660049575624e-07,2.51978779746048e-05,7.68861339798721
"FAM107B",1.59338838106514,6.77176421087082,7.73027862576978,1.43694574880159e-07,2.58160366915376e-05,7.65402368186194
"SNRK",0.807892605218587,9.21467748660672,7.71600458717115,1.47937235541777e-07,2.62796370102864e-05,7.62579921379861
"THBS4",2.60304621880455,12.1048641921274,7.69794870367665,1.53489896930813e-07,2.667503759347e-05,7.59005426413916
"GABRE",1.78905347005891,8.979395471294,7.69779673171856,1.5353753453547e-07,2.667503759347e-05,7.58975320605555
"PTPN21",0.951008866043916,10.3436226873886,7.67991264486751,1.59251488145769e-07,2.73670220389631e-05,7.55430114316583
"EPHA3",1.79805103614885,7.80037841421839,7.67040061654015,1.62379547475864e-07,2.7373503766625e-05,7.53542623805317
"AZIN1",1.0717201668974,10.4720677528496,7.66928061130164,1.62752014804728e-07,2.7373503766625e-05,7.53320292247986
"UBR1",0.865310735842808,10.1062427719976,7.65219209769845,1.68545595125652e-07,2.77441862111684e-05,7.49925796328923
"CRIM1",1.34923698411265,11.4131441761293,7.65104971431664,1.68940412153421e-07,2.77441862111684e-05,7.49698719427723
"RMND5A",0.683778253117222,11.6282240314745,7.64710442712731,1.70311291310645e-07,2.77441862111684e-05,7.48914350082014
"AC018647.3",1.30065887451441,5.99006284803843,7.63905406905808,1.73144298005826e-07,2.77441862111684e-05,7.47313141614438
"INHBA",1.99906529089961,6.6918655595833,7.63740612657383,1.73730198286254e-07,2.77441862111684e-05,7.46985251119177
"SERPINI1",1.03316473021801,6.82402053580254,7.59759176120539,1.88525107615248e-07,2.98058195139707e-05,7.3905139057946
"DUSP6",1.53122646505307,8.52173078817685,7.57017438901403,1.99464282915187e-07,2.9980505109809e-05,7.33574489018451
"KIT",2.54542793874362,5.81859247506804,7.56575881147513,2.01286348776154e-07,2.9980505109809e-05,7.32691410323273
"HMGN2",0.880233794864395,10.4096336568678,7.56542918950173,2.01423052541292e-07,2.9980505109809e-05,7.32625477309638
"PLEKHH2",2.18384101356053,5.99362571105828,7.56517163423046,2.0152993481922e-07,2.9980505109809e-05,7.32573958421827
"SBDS",0.646796810737317,11.0781942972688,7.56461809424699,2.01759845181644e-07,2.9980505109809e-05,7.32463230326496
"SERPINB9",0.886828425149369,6.76993872049136,7.56077910938176,2.03361814550903e-07,2.9980505109809e-05,7.31695171425014
"RP11-268J15.5",1.55501676531933,3.5280660564968,7.55414359528379,2.06161760710923e-07,2.9980505109809e-05,7.30367110853487
"C17orf85",0.673198879666479,8.71764605277601,7.55051180372091,2.07711055731657e-07,2.9980505109809e-05,7.29639957425453
"MAP3K7CL",3.45525453548947,7.29776370431628,7.5500467856261,2.0791029456803e-07,2.9980505109809e-05,7.2954683815935
"PMS2P4",1.4112698201259,4.63646655325653,7.5484568145869,2.08593014679253e-07,2.9980505109809e-05,7.29228424800321
"EML2",0.823071654165638,9.12625702176289,7.53020761361076,2.16596726640632e-07,3.08503986323279e-05,7.2557114413277
"COL21A1",1.0630674120761,9.73868132673858,7.52434576635155,2.19234298917419e-07,3.09472702311107e-05,7.24395358418226
"DCLK2",1.1114614439697,9.33684609902758,7.51860094327527,2.21851370196713e-07,3.10395589629207e-05,7.23242561687691
"WTIP",0.939893929062649,9.47591531056502,7.49624201325324,2.32347709079284e-07,3.22229586012585e-05,7.18751300784728
"ZNF880",1.16146146538548,7.27483383907039,7.4884867957212,2.36106904751358e-07,3.24595666445128e-05,7.17191808090871
"FSCN1",1.72578282371866,8.72969807755937,7.48143114823587,2.39581492195274e-07,3.26533051000627e-05,7.15772233725396
"LUM",2.06790557206235,11.070380739026,7.46113861373844,2.49871605503278e-07,3.3715479946655e-05,7.11685415563072
"ZC3H12B",1.50139609196,3.88963168229398,7.45535035401702,2.52889529678e-07,3.3715479946655e-05,7.10518594066027
"PCNXL4",0.869949587601209,9.28214625778966,7.45367044872652,2.53772429706006e-07,3.3715479946655e-05,7.10179860870339
"SAMD13",1.24308144326143,2.97024712184913,7.44958425045917,2.55933288040216e-07,3.37192106992985e-05,7.09355756246476
"GSG1L",4.94981267222613,4.68869366814517,7.4444743323718,2.5866223508407e-07,3.37393923642012e-05,7.08324847411036
"KCNA5",1.67767699635976,6.86498507909284,7.44133329482558,2.60354577383463e-07,3.37393923642012e-05,7.07690965933647
"KCNN3",1.89418075732335,5.3665264812496,7.43308513810361,2.64853127587293e-07,3.40433166435374e-05,7.06025754941806
"CRYM",1.325269834141,10.8446858604313,7.42447017402263,2.69637377439943e-07,3.43787656235927e-05,7.04285437992822
"TFRC",-2.17414237587845,10.6932024481559,-7.37834809866218,2.96810193442126e-07,3.75405532665601e-05,6.94950013193558
"MDGA1",1.60145866109829,6.98237187632615,7.37205163289315,3.0073296541112e-07,3.77348268503953e-05,6.93673179760423
"SAMD4A",0.881313357602865,12.3111896215423,7.36200878848543,3.07100732408629e-07,3.8107807372309e-05,6.91635449154613
"RICTOR",0.887843845311187,9.77078358754229,7.35979003003387,3.08526207694848e-07,3.8107807372309e-05,6.9118505836599
"HNRNPA3",0.722984976127115,10.6933414340328,7.34035539604411,3.21307589063669e-07,3.93788603340822e-05,6.87236941200807
"UNC80",3.01833338992686,2.43647785986494,7.3327395322502,3.26463960739513e-07,3.97030401483976e-05,6.85688303653189
"CBX7",0.758965664784091,11.271519924082,7.29336874759471,3.54513628412374e-07,4.27851943908369e-05,6.77669173684625
"MX2",1.50961164936543,6.86212189194168,7.2798955841949,3.64673390562783e-07,4.34280053339044e-05,6.74919803681379
"DTX4",1.24062679860546,6.35330208483098,7.27646362457872,3.67308972446431e-07,4.34280053339044e-05,6.74219051454154
"AQP7P1",-1.36596701917039,7.82576376535906,-7.2754637685653,3.68080500616267e-07,4.34280053339044e-05,6.74014864704263
"RP6-99M1.2",2.12265176781068,2.77327900652887,7.268965756908,3.73135482147202e-07,4.3698310909239e-05,6.72687515485205
"TUFT1",0.87944684882586,6.9167867811801,7.25661029871654,3.82945393122481e-07,4.44760881987632e-05,6.70161991215902
"KIAA0922",0.9253658186356,8.58734278751287,7.25342639168001,3.85516134690547e-07,4.44760881987632e-05,6.69510827502257
"LINC00702",1.80965553139616,7.70492499983586,7.24960305091793,3.88626678197232e-07,4.44760881987632e-05,6.68728696200708
"ARID5A",1.72124381710409,9.48749154768318,7.2466711433767,3.91029491437577e-07,4.44760881987632e-05,6.68128780964059
"ANP32E",0.661043932892438,9.56635891918892,7.24302587133596,3.94038295887854e-07,4.44981818427641e-05,6.6738272780854
"SSC5D",1.56114457297881,7.80866541126308,7.23175234615231,4.03495301276018e-07,4.48465780033815e-05,6.65074244711521
"SORBS2",0.863445791469672,14.3494995934013,7.22919018420876,4.0567704134716e-07,4.48465780033815e-05,6.64549335729395
"RGAG4",1.10033357200161,6.56710779459171,7.22747296356858,4.07146093612029e-07,4.48465780033815e-05,6.6419747679226
"MYLIP",0.94127598801909,8.12368903413905,7.22572937304595,4.08643312965097e-07,4.48465780033815e-05,6.6384017138619
"CTD-3088G3.8",1.74981327237528,5.31543410347557,7.2172606601909,4.15996481727635e-07,4.48465780033815e-05,6.62104099758333
"METTL7B",-2.40067972018747,5.32081929939155,-7.21685715615792,4.16350217436074e-07,4.48465780033815e-05,6.62021356460651
"SV2A",1.69138325246277,4.36341649208816,7.21614013264113,4.16979567773376e-07,4.48465780033815e-05,6.61874316508351
"RP11-161M6.2",1.96070200254932,4.94096062060464,7.20992834750675,4.22473005622849e-07,4.51133191940746e-05,6.60600157830289
"COLEC12",1.71429414464601,8.10607888074436,7.20691281792247,4.25166638830937e-07,4.51133191940746e-05,6.59981414352462
"SCARA3",1.43675304854976,6.88671891543882,7.18863986151571,4.41871845395618e-07,4.65732925046981e-05,6.5622927991178
"MAP4",0.809762285336326,14.8657913047049,7.17132214672123,4.58328037327919e-07,4.79878560937378e-05,6.52668882951811
"HLA-DPA1",1.69086706854786,8.94466947542406,7.16440488077649,4.65076424002825e-07,4.83740675229254e-05,6.51245544653935
"OAS3",1.54713966200066,8.04332519574175,7.14953412521102,4.79932826224738e-07,4.95930587098896e-05,6.48183334093697
"MAFK",1.37422101046498,10.8151903744975,7.13528950782975,4.94622217393361e-07,5.07790730973314e-05,6.45247098813748
"XAF1",1.5047236034794,8.31116883223683,7.12546210313982,5.05025715193993e-07,5.10394916607395e-05,6.43219694198638
"IL1RL1",-4.08904172803386,4.34964037532426,-7.12389712433389,5.06703117358624e-07,5.10394916607395e-05,6.42896710247019
"IFFO2",0.953948692725332,7.05291959185002,7.12376613004318,5.0684378183024e-07,5.10394916607395e-05,6.42869673758862
"BRSK1",1.90569727700701,6.25847810306555,7.0930345069123,5.40981180979858e-07,5.36853091915135e-05,6.36520085920358
"WNT9A",3.39413278956267,8.02246273839806,7.09202852219389,5.42137853425416e-07,5.36853091915135e-05,6.36312008105323
"TRIM39",0.578485929543925,6.80216476283643,7.08769466182812,5.47150075569146e-07,5.36853091915135e-05,6.35415428200518
"NLRC5",1.17347165015881,7.44747973887448,7.0863222071755,5.48747282214907e-07,5.36853091915135e-05,6.35131442011291
"NTNG2",2.25840738061819,7.09209312267061,7.0851663479572,5.50096147313421e-07,5.36853091915135e-05,6.34892252647124
"PDE6A",1.86214132945935,3.52554880900512,7.0822050983919,5.53567465023643e-07,5.3692647987876e-05,6.34279375651433
"LYPLAL1",0.735690824559335,8.90216561654701,7.06959824816558,5.68600072931253e-07,5.48144338600189e-05,6.31668796570408
"DYRK1B",1.07735986074804,9.1866005155755,7.05949135944904,5.80954865366096e-07,5.56660389178059e-05,6.29574270751275
"DOK5",1.19291318800663,7.92915422365419,7.05623993181586,5.8498793846307e-07,5.57148151030189e-05,6.28900145117599
"YPEL2",0.936765569012978,10.2739014225788,7.04604375591401,5.97823201276154e-07,5.65963162405748e-05,6.2678517762064
"ZNF853",0.930422765652125,8.90972711137999,7.03968423731643,6.05975218605323e-07,5.70265964651795e-05,6.25465292490686
"LEPREL2",0.947072425178155,8.47815555360439,7.02106418340676,6.30507863523044e-07,5.87127967388939e-05,6.21597504492064
"RECQL",0.876287845472566,8.63841210289444,7.02046030775284,6.3132039504187e-07,5.87127967388939e-05,6.21471984339888
"ABCG2",2.25447124822882,5.91124309033982,7.00703324698771,6.49667971158004e-07,6.0065793122854e-05,6.18679736113256
"ID2",1.06058292256599,8.51978019818686,6.99081050675698,6.72569957931019e-07,6.17499561653433e-05,6.15302710931841
"GATM",1.91355582130239,9.23463324613111,6.98792408326673,6.76731057276448e-07,6.17499561653433e-05,6.14701466179526
"ISLR",1.60156127536083,8.69873912669578,6.98383407564577,6.82672670995844e-07,6.17499561653433e-05,6.13849312545407
"RP11-490M8.1",1.43006079748675,5.19303983313695,6.98326283091227,6.83506788673946e-07,6.17499561653433e-05,6.13730274860564
"RP11-617D20.1",1.83138458014518,3.44951157583966,6.97986447775162,6.88490705828972e-07,6.18468071542957e-05,6.13022020808761
"VWC2",0.742626328896872,9.47447080742588,6.97374579742131,6.97558660245918e-07,6.18858463642495e-05,6.11746410521451
"LINC00478",0.906366488219887,7.92817519264319,6.97299667294524,6.98677284465295e-07,6.18858463642495e-05,6.11590198309215
"RIMKLB",0.725911890292193,8.08902732752566,6.97166634172715,7.0066834277044e-07,6.18858463642495e-05,6.11312769683284
"LEPREL1",3.58323778513233,7.4422460497356,6.96559540627705,7.09828877141224e-07,6.20029113490564e-05,6.10046414331947
"DNAH1",1.01022445139851,6.89767278040868,6.96558989298905,7.09837252003745e-07,6.20029113490564e-05,6.1004526406224
"TPT1-AS1",0.909145499695656,6.41256663374624,6.94825303012263,7.36681960431444e-07,6.39941856836326e-05,6.06426057879234
"RP11-171I2.1",1.20105156803477,5.01222406919446,6.93758457436341,7.53718260136466e-07,6.51163152609701e-05,6.04196834580675
"SDAD1P1",1.28784392340168,6.2077346218869,6.93435200367747,7.58959920834124e-07,6.52128062412365e-05,6.03521058492258
"PDZD4",1.19850962024633,6.47788795228945,6.92319029512933,7.77348886925928e-07,6.64318156881023e-05,6.01186551510693
"HEG1",1.00208819122283,12.0226235076441,6.91451973452179,7.91949611862979e-07,6.66433740570707e-05,5.99371870751879
"PTN",2.5029897912495,8.49250562957844,6.91339469998757,7.9386467517018e-07,6.66433740570707e-05,5.99136332597109
"MBP",1.3552955468574,9.79069204386087,6.91242900523788,7.9551230535071e-07,6.66433740570707e-05,5.98934139812869
"JAK2",1.32391785116124,10.5386995683902,6.91010972690136,7.99483750629707e-07,6.66433740570707e-05,5.98448486498574
"SULF1",2.13924172564816,8.41587398315135,6.9072943352057,8.04332141190774e-07,6.66433740570707e-05,5.97858846618707
"NPHP3",0.84876720691854,7.86061596687767,6.90684078158578,8.05116030670493e-07,6.66433740570707e-05,5.97763846510457
"HMCN2",1.64087968744342,8.45275003226946,6.89399502130465,8.27647119088263e-07,6.81515674624241e-05,5.95072013467266
"RP11-452L6.5",1.11306846122531,5.4496983238645,6.89144215951149,8.32201473115181e-07,6.81715299997462e-05,5.94536785657075
"SLITRK4",3.29908383391386,6.64164628698702,6.87554607064306,8.61146370258989e-07,6.99709381391957e-05,5.9120199584217
"FLT4",1.27315001264593,8.06193040187724,6.87453656753949,8.63019161109624e-07,6.99709381391957e-05,5.90990096292326
"MEAF6",0.668140613748612,8.79048568262458,6.8612404022187,8.88080286059524e-07,7.16354557275565e-05,5.88197841159052
"FSD1L",1.12896744198046,7.55932194296941,6.85862953618076,8.93088614749496e-07,7.16737614172057e-05,5.87649258036903
"CCDC63",2.78217525340788,4.82951133296805,6.85242407020907,9.05109229366977e-07,7.22716005873328e-05,5.86345013243722
"CXCR7",1.18411165553518,8.90862428120755,6.84948699281742,9.10856532830147e-07,7.23650340906765e-05,5.8572752091884
"ARHGAP1",0.669806502863819,11.1911242878333,6.84567381680949,9.18374231586244e-07,7.25974830068926e-05,5.84925658209558
"8-Sep",0.865770298111997,9.3957472774615,6.84230797553573,9.25063016398843e-07,7.27624193495807e-05,5.84217696306281
"RP3-467N11.1",1.6862120737597,4.98602476240069,6.81986837070976,9.709555053551e-07,7.59940917805155e-05,5.79493788308502
"COL8A2",1.76845271705752,5.56857051574412,6.81589476416788,9.79323021338745e-07,7.62714136323427e-05,5.78656550112795
"SLC4A5",1.48055072901228,3.36688698803145,6.80794036434282,9.9629666957624e-07,7.68895523454851e-05,5.76979901941031
"LPL",1.05837151449264,14.2197530857177,6.80761999170541,9.96986605365239e-07,7.68895523454851e-05,5.76912354636503
"AEBP1",2.27482069164417,10.8255214146168,6.79807511973958,1.01776879474489e-06,7.80381306781333e-05,5.74899263867626
"FREM1",1.93159083767,6.89683658594135,6.79626877952977,1.02175161608941e-06,7.80381306781333e-05,5.74518150221349
"SLC6A1",1.5832296230186,5.99711284119573,6.79303077343252,1.02893128751135e-06,7.82086714209347e-05,5.73834861251452
"NRAP",0.781900889959664,14.8353003989265,6.77463575253013,1.07071467616843e-06,8.07960844403697e-05,5.69950366583265
"FMOD",2.75390400821708,9.56542176183204,6.7680344294999,1.08613116823477e-06,8.07960844403697e-05,5.68555219909087
"WDR66",1.9788032795834,5.27219999318663,6.76744802633717,1.08751162103796e-06,8.07960844403697e-05,5.68431258356532
"RP5-933K21.3",1.5717897337227,3.65005528291092,6.76713052603249,1.08825980154999e-06,8.07960844403697e-05,5.68364139021016
"NT5E",1.63558038278351,6.4794000606174,6.76701842205643,1.08852409777348e-06,8.07960844403697e-05,5.68340439989372
"NAPB",0.792854951424616,6.99848948043065,6.764544686312,1.09437299585733e-06,8.08506404883383e-05,5.67817442630873
"WDPCP",0.750288335212852,7.73586169861156,6.76233072139712,1.09963508364583e-06,8.08615380113518e-05,5.67349294530297
"AC079210.1",1.96965397338717,2.95954472586787,6.75503594681516,1.1171578424142e-06,8.11171786884205e-05,5.65806319566294
"RP11-384P7.7",2.62146652192166,3.01394252516941,6.75247448445901,1.12337858782922e-06,8.11171786884205e-05,5.65264350805088
"TIMP2",0.957232873308115,11.3258124763808,6.75227709503923,1.12385944112453e-06,8.11171786884205e-05,5.65222582283118
"C10orf11",-1.32704535431298,5.60624202478398,-6.75041917852911,1.12839582464489e-06,8.11171786884205e-05,5.64829412214774
"CACNA2D2",1.2914327548172,6.80786611554801,6.75026819692673,1.12876529484203e-06,8.11171786884205e-05,5.6479745958249
"GADD45A",1.28293833458677,10.5362359532482,6.74659199211843,1.13779988567751e-06,8.13964533600068e-05,5.64019357968376
"IFI44L",1.97586416763056,6.47989427071115,6.73947966349402,1.15549063272269e-06,8.22896707357913e-05,5.62513442595353
"SAMD12",1.70091945797629,8.20880415441082,6.7300982149867,1.17925873157878e-06,8.36057423599125e-05,5.60526016720059
"TCEAL7",1.11895162094437,5.15330791234785,6.72471648897068,1.19311966461834e-06,8.41395970494453e-05,5.59385372393482
"ESR1",2.07171673881974,5.23635550832761,6.72305502445779,1.19743259558034e-06,8.41395970494453e-05,5.59033148610229
"F2R",1.66434988344858,9.42837042966456,6.71416537637898,1.22078260773908e-06,8.50575868828226e-05,5.57147936320295
"ANKRD33B",2.1484881172656,6.57760454860215,6.71336041616442,1.22291992961097e-06,8.50575868828226e-05,5.56977176352817
