"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CKM",-1.18804472033142,10.7356205921397,-10.1893141443621,2.66200347584522e-06,0.00208837140255433,5.2464841148464
"APOBEC2",-1.44702509273207,5.73417710188207,-10.1544108985493,2.74064488524191e-06,0.00208837140255433,5.21994421628559
"SULF2",1.14910595337379,4.03100280583208,9.86835229045133,3.49057359709222e-06,0.00248595015821406,4.99841696636542
"ATP8B1",1.04985340844932,2.38625413361135,9.83602282068496,3.58864196067646e-06,0.00248595015821406,4.97292323183339
"PLXDC2",2.01579465229741,3.58651401646495,9.75469918910196,3.84899730537873e-06,0.00249848470395342,4.90837613804247
"FAM124B",2.02116616519283,0.108146669510402,9.72926923552603,3.934621581029e-06,0.00249848470395342,4.88806848474968
"EPHA3",2.31198027531153,2.66399172934756,9.54265346991477,4.63097423661258e-06,0.00256280063871191,4.73721350407896
"TGFB2",2.71105397811372,2.42135044087614,9.52670428397425,4.69649900694469e-06,0.00256280063871191,4.72416969450394
"TNFRSF11B",1.45808146105957,2.98270330580041,9.49540715499619,4.82806101459021e-06,0.00256280063871191,4.69850394513342
"TANC2",1.63703058088526,0.940212422338847,9.44435091875089,5.05146416951209e-06,0.00256280063871191,4.65643485702095
"FMNL3",1.28091892961863,2.52961248979068,9.42878070081114,5.1218362486737e-06,0.00256280063871191,4.64355591781733
"EHF",-1.87296327408242,-2.38544645784615,-10.4956896711313,5.0705679064762e-06,0.00256280063871191,4.64245638585054
"UNC5B",1.59507966330072,2.47399177893101,9.39330473627038,5.28623421936611e-06,0.00256280063871191,4.61412513722638
"PALM3",2.83993446896727,-1.74418672323888,9.37335820880513,5.38120869020873e-06,0.00256280063871191,4.59752440058819
"LOC100126784",1.38823840382731,-0.470202513483685,9.30587576839303,5.71669257864783e-06,0.00264007257268463,4.5410760542376
"NOX4",2.10521847334098,0.324360372537537,9.24066248219885,6.06284859435162e-06,0.00264547605732072,4.48610436791359
"SLC16A1",-0.960400956477172,5.64847011208555,-9.18852034875598,6.35620965980721e-06,0.00264547605732072,4.44185038434373
"FARP1",1.95171720376818,3.58079352346634,9.18717953917207,6.36395613477132e-06,0.00264547605732072,4.44070887142724
"PXDN",1.44478264666389,3.66018233692848,9.17706227868555,6.42274370871827e-06,0.00264547605732072,4.43208968574409
"SORT1",1.07202988119762,5.22995885277893,9.11085549933821,6.82249074520227e-06,0.00273617786728639,4.37543486162977
"PLEKHA4",1.27428096865409,3.8540115931266,9.07947129888827,7.02146743322216e-06,0.00274377342775143,4.34842546763183
"GAB2",1.10329360543109,3.48759281862802,8.95045375613523,7.90908129491054e-06,0.00301335997336092,4.2363464503926
"THBS4",2.68786751447597,6.62844535006794,8.91681115510185,8.16031057544626e-06,0.00303324715048295,4.20684160993327
"LOXL2",1.76307458676165,2.23173307734106,8.84906172042128,8.69325135627212e-06,0.00314650601262195,4.14707056227424
"ENPP2",3.3488482304302,2.59911338181614,8.82664199506607,8.87793691225353e-06,0.00314650601262195,4.12718619312792
"GPD1L",-1.20446662540288,6.09838769575922,-8.7081620332798,9.92826781441729e-06,0.00338498809712701,4.02123011045197
"FSCN1",1.36202902219182,3.02452558651644,8.661685592521,1.03769160661592e-05,0.00338498809712701,3.97926123091452
"FHL2",-2.11429249783171,8.49491631256116,-8.6558304995193,1.04349970688272e-05,0.00338498809712701,3.97395767336362
"TCP11L1",0.937307057003159,2.03100566977872,8.65540138784566,1.04392677536069e-05,0.00338498809712701,3.97356883891758
"ATXN1L",0.962806675566219,2.60015069882256,8.62104987897121,1.07874503809291e-05,0.00342501549594498,3.94237768455074
"NUAK1",1.00747661108698,3.72597022160059,8.52446299779794,1.18366138433165e-05,0.00356261554322892,3.85399576979409
"MCAM",1.07629600025166,5.57786843338182,8.52111565392758,1.18749272395984e-05,0.00356261554322892,3.85091465062883
"DCLK2",1.16094606718075,3.32837238728196,8.51700717093267,1.19221386289157e-05,0.00356261554322892,3.84713125982992
"DLG5",1.15826273802303,1.80369236363105,8.47142612563646,1.24599607889826e-05,0.00360178769055403,3.80503324931804
"WDR66",2.15789558400522,-0.232536608829194,8.46598647128132,1.25259020734491e-05,0.00360178769055403,3.7999940689359
"KCNE4",1.39823257206002,1.08342300581885,8.43722828124351,1.28809399357189e-05,0.00363528749296956,3.773299053779
"LPCAT4",-1.73842171638785,3.3256546302485,-8.41495142039097,1.31635490078616e-05,0.0036474997614511,3.75255774817472
"RANBP3L",3.07654953144722,-0.21649328556973,8.38133579913169,1.36029603407678e-05,0.00370194849273752,3.72115534374135
"COL8A1",2.37353044993056,3.61315031570708,8.33784304911838,1.41955188036862e-05,0.00379543344856451,3.6803397413162
"KCTD17",1.0887893573496,1.78269337300754,8.31744342319705,1.44831518251778e-05,0.00380557299682257,3.66112302775113
"TMCO3",1.10737523050223,3.74389452483473,8.2788322691207,1.50452182042656e-05,0.00387308761911593,3.62462300359778
"UCK2",1.26681534479266,1.31041958719176,8.25207981738349,1.54486661840575e-05,0.00387308761911593,3.59923480027618
"RAB11FIP3",1.13572584238247,3.01854968999487,8.24235940180168,1.55981827504607e-05,0.00387308761911593,3.58999004158943
"AGRN",1.43911669560038,2.36577471797807,8.19750647048754,1.63089498392502e-05,0.00387308761911593,3.54719305781449
"THSD7B",1.63398500028846,-2.41415865028266,8.1877793877186,1.64677299158621e-05,0.00387308761911593,3.53788162842667
"DIRAS1",-1.50069391240549,4.83239374655097,-8.16811220424667,1.67939681982923e-05,0.00387308761911593,3.51902184211087
"PLCE1",1.54826969842239,3.1483376568191,8.1368311259602,1.73275441464514e-05,0.00387308761911593,3.48893368008504
"ANO1",1.33105182672479,3.79439303278131,8.13574638075896,1.7346377420676e-05,0.00387308761911593,3.48788828664335
"ADAMTS12",1.55212999408565,-1.31339302854838,8.1292462159107,1.74597038352718e-05,0.00387308761911593,3.48162109562366
"PCNXL4",0.842683469061269,3.68954550696715,8.1190786797984,1.76385990036358e-05,0.00387308761911593,3.47180822224757
"ISLR",2.17525239367574,3.86385374720845,8.09573577140692,1.80569576522712e-05,0.00387308761911593,3.44923445150159
"THSD7A",1.72788981983353,0.0665720733255723,8.09516689812288,1.80672879491743e-05,0.00387308761911593,3.4486835366811
"RNF207",-0.778306474448857,3.84868385133034,-8.08120370459305,1.83228897185795e-05,0.00387308761911593,3.4351493998032
"AHNAK",1.29068823574564,6.98777503680772,8.07021270432508,1.85268713322688e-05,0.00387308761911593,3.42448024004546
"CTGF",3.51217037923093,5.33937307663733,8.0688576595462,1.85521913514083e-05,0.00387308761911593,3.42316390368091
"COL12A1",1.70946484306698,3.68660023723532,8.04917378348876,1.89243064879323e-05,0.00389738420102821,3.40401826628517
"AUTS2",1.08655792415416,1.38476668424558,8.02843740930705,1.93251834060529e-05,0.0039120495303111,3.38380013223933
"FN1",2.72452014988153,6.55872806395757,8.01612717927484,1.9567559835634e-05,0.0039120495303111,3.371773824727
"TIMP1",1.62507592252688,6.03458915539417,7.98716416847067,2.01510510102322e-05,0.0039120495303111,3.34340887701437
"MAP2",1.93037159760489,1.96770620914244,7.98217626115847,2.02534482353219e-05,0.0039120495303111,3.3385140370841
"TAPT1-AS1",1.31697300726308,-0.694035799005365,7.9755424724518,2.03905179421746e-05,0.0039120495303111,3.33199949685556
"HSPB7",-0.976897780361464,9.70763686734495,-7.96540102536524,2.06020320621924e-05,0.0039120495303111,3.32203034813055
"PLXDC1",1.11428000931707,3.47047541203397,7.95637100800233,2.07923892359055e-05,0.0039120495303111,3.31314355479152
"FAP",3.9737856874041,1.61245326923927,7.93307991705364,2.1292327926409e-05,0.00395725704388381,3.29017747633497
"42074",-3.35780950445259,-1.11257581498643,-7.89723246003414,2.2087699826674e-05,0.00401413235323924,3.25470480474895
"SYT17",2.39482481888062,-1.09522923699562,7.89558006158653,2.21251389548619e-05,0.00401413235323924,3.25306600527088
"C1orf105",-3.05191738666799,0.136434633386019,-7.85358916340064,2.31002555833097e-05,0.00411840327418977,3.21131154283528
"MYL3",-1.16134251247776,11.0470950419633,-7.84771684612325,2.32403334370289e-05,0.00411840327418977,3.20545551326127
"CXADR",-0.898797873236079,3.04982145330739,-7.77558699209298,2.50389193632867e-05,0.00434338327818498,3.13318803097967
"LEFTY2",2.49922470904,0.0608500576765083,7.76929676382367,2.52028473791339e-05,0.00434338327818498,3.12685607947619
"CMKLR1",1.64625204729145,2.53085606543899,7.76312227128873,2.53649023463559e-05,0.00434338327818498,3.12063597626841
"CYP1B1",2.0967777178891,3.58088804849657,7.71634337198192,2.66303571075423e-05,0.00446460005161564,3.07336129146867
"MYO1D",2.24297287213523,2.89925346173101,7.71532364432309,2.66587010956052e-05,0.00446460005161564,3.07232779288022
"AZGP1",-3.73359067148098,5.05718379506427,-7.65834796175821,2.82960696505138e-05,0.00466206440334324,3.01438082913291
"NHSL2",1.49053294069197,0.292946992288176,7.65319130767553,2.84496056109529e-05,0.00466206440334324,3.00911663997957
"TTC9",2.02760696548151,0.483081598685564,7.64177886286897,2.87926545744057e-05,0.0046680856990845,2.99745458116405
"AQP7P3",-2.46103061037091,5.85794317187251,-7.59664572874592,3.01943401673588e-05,0.00476172379612574,2.95117698767896
"PLEKHH2",2.4870032656,1.18100902692618,7.59487882642843,3.02507119574816e-05,0.00476172379612574,2.9493601601172
"CXCR4",1.72617746624365,1.98924133148682,7.59310065296348,3.03075595947635e-05,0.00476172379612574,2.94753135251092
"FAT4",1.21936498999235,1.78264663818408,7.55484331334727,3.15593788743072e-05,0.00490780544943308,2.90808958045719
"HEG1",1.14064903587247,5.22334509872347,7.52921223781128,3.24296422496515e-05,0.00499219947358271,2.88156306687204
"GLI3",1.16968006124971,0.412856662083633,7.49839421482862,3.3510935281237e-05,0.00500059221313828,2.84955967207428
"SOX5",1.3288313377284,-1.29120721245545,7.49554292190361,3.36129520314518e-05,0.00500059221313828,2.84659269244153
"SLC4A3",-0.987767076643615,5.70912103714885,-7.48371681670061,3.40397197578652e-05,0.00500059221313828,2.83427586278409
"CKB",-1.25182824502222,6.65077149241055,-7.48260559238365,3.40801239185576e-05,0.00500059221313828,2.83311762486977
"GRB10",0.954012465794539,3.52682008569949,7.48054499695514,3.41551861015126e-05,0.00500059221313828,2.83096943897144
"SERPINE2",2.48569806689931,4.82122291868436,7.47242071283081,3.44528991062677e-05,0.00500059221313828,2.82249460769132
"GPC6",2.51262248983383,1.03140397212517,7.45492749017812,3.51036135027776e-05,0.00504697235643708,2.80421836062889
"FLNB",1.18034661804264,3.48394963485158,7.44607596037638,3.54379834319277e-05,0.0050474286682484,2.79495591228056
"AEBP1",3.11758779155103,5.33587592106977,7.41996694826896,3.64447119943968e-05,0.00514275380365377,2.76757711626301
"CHSY3",2.67973523936157,-0.79070504488147,7.37989283121869,3.80512630240368e-05,0.00532019494024148,2.72538578602189
"ITGB5",1.06224856269288,4.58586044943206,7.35992361414195,3.88805842267598e-05,0.00538672821468927,2.70428519478458
"PLIN5",-1.96048073185772,3.29008935264416,-7.31769077398637,4.07003406939647e-05,0.00558804677636056,2.65949158138783
"PRELP",2.42487866910384,5.22063671171619,7.2827901440626,4.22744789574511e-05,0.00575234874385317,2.62230183953269
"NUDT17",-0.734048790850019,0.378345402605404,-7.26785433411616,4.29683572579576e-05,0.00578430367499763,2.60633839265206
"IER3",1.64355432578398,4.86454198183888,7.26147701098703,4.32684133169114e-05,0.00578430367499763,2.59951349954064
"CENPE",-1,-3.03621380917308,-8.66260731900041,4.76941696820419e-05,0.00604648729336956,2.56413343463313
"KCTD11",0.818497927512313,1.03321391360493,7.20897509766516,4.58274645291077e-05,0.00603525625726912,2.54312643179678
"TMEM65",-0.895803885877484,4.42627752007725,-7.20678700925881,4.59376460527046e-05,0.00603525625726912,2.5407686426039
"CACNA2D3",-1.87959611448753,2.54454353761296,-7.19885885021448,4.63392997950545e-05,0.00603599084509941,2.53222037266471
"LRRC2",-1.30199266144774,5.6574251894692,-7.18490720929565,4.70554591134246e-05,0.00604648729336956,2.51715756225375
"NDC80",1.52322161903047,-0.498971213190525,7.16727637663286,4.79778193240704e-05,0.00604648729336956,2.49808612752705
"GPT",-1.31995715375318,2.95037295506993,-7.16621814400088,4.80338056786265e-05,0.00604648729336956,2.49694013263947
"NDRG1",0.93191793019646,5.17451957846389,7.15926136974476,4.84036384377354e-05,0.00604648729336956,2.48940275860241
"MAML3",1.37846426552613,0.741958589578181,7.14543151383809,4.91481244109616e-05,0.00607031378169571,2.47439982824175
"PAPSS1",0.764829931763943,2.96519352834017,7.12756715024437,5.01283616484905e-05,0.00607031378169571,2.4549829695306
"SHROOM2",2.00432008794474,-1.70841693491806,7.11935517175623,5.0586106664488e-05,0.00607031378169571,2.44604323710338
"CDH11",2.18402167051183,3.02887848239142,7.11844950553121,5.06368682910841e-05,0.00607031378169571,2.44505676564863
"GSN",1.03107431203484,8.57347621985777,7.1169269029419,5.07223339372259e-05,0.00607031378169571,2.44339806986018
"SNED1",1.48288545518021,1.60951029590691,7.1073636342871,5.12627469690444e-05,0.00607031378169571,2.4329730244536
"ATP2A2",-1.4635912256325,7.54875259653607,-7.10519702657693,5.13860517792061e-05,0.00607031378169571,2.43060949949287
"CD44",1.55702170304627,3.24421480599144,7.0935706331601,5.205328202654e-05,0.00607031378169571,2.41791581972315
"THY1",4.20538039250781,1.66622692383216,7.09139467437064,5.21792063912164e-05,0.00607031378169571,2.41553812556585
"PRR24",0.781992535197292,2.49191729603381,7.07755964372528,5.29876709911088e-05,0.00611766746897347,2.40040577423003
"PTDSS1",-1.67439624782547,5.2352078760498,-7.06032573704453,5.40139345888418e-05,0.00618926588822518,2.38152034422708
"ABCC5",-0.891281828535917,3.49980074748151,-7.04929826776058,5.46819828251804e-05,0.00621905536011753,2.36941542185048
"KANK2",0.90896138620959,6.18661446663274,7.03287019273959,5.56939860340026e-05,0.00622624355107925,2.3513522178986
"DPYSL3",1.93752091639689,4.65160727161396,7.0306872730057,5.58299899342232e-05,0.00622624355107925,2.34894932075014
"EMP1",1.31041636178875,4.86877528041726,7.02843292616622,5.59708245733502e-05,0.00622624355107925,2.3464671318392
"PCNXL2",2.17098675461141,-1.6317280399219,7.50543729277952,6.19223989013425e-05,0.00641970992691469,2.32819403986284
"PXDC1",1.05403859695391,3.40319212251713,7.01170911770777,5.70277902892686e-05,0.00626569407888927,2.32803190813977
"LTBP2",3.21860263854753,4.65537109916527,7.00983270213097,5.71477347090294e-05,0.00626569407888927,2.32596114076281
"POLR2M",0.64634073402704,2.80477860749522,6.98834828297152,5.85408607199779e-05,0.00635227225794192,2.30221787952859
"PTPN14",1.1448157440877,2.93517120328061,6.98255626776737,5.89227477483436e-05,0.00635227225794192,2.29580632006291
"IGFBP5",1.61453989574707,7.04862164348497,6.97855971449647,5.91878386238683e-05,0.00635227225794192,2.29137965137115
"SIDT2",0.837213293501203,2.88206510049456,6.96249082972187,6.02668966780054e-05,0.00641970992691469,2.27355976464305
"DOK6",1.7316973467675,1.05955589706039,6.95251757681854,6.09474047088929e-05,0.00641970992691469,2.26248228599871
"INPP5F",0.989014268069315,2.1564611619701,6.9447165801542,6.14855363385667e-05,0.00641970992691469,2.25380824124614
"PTPRR",2.4554725815977,-1.56153603548613,6.94173227544662,6.16927699418463e-05,0.00641970992691469,2.25048778021204
"AZGP1P1",-2.48018000667434,-1.10263336955454,-6.9260980559259,6.27909554157203e-05,0.00646577135497012,2.23307287170163
"FAM179A",-2.3206619922267,0.0997341779845651,-6.88285850048669,6.59408218502751e-05,0.00674455117448452,2.18473637444771
"SH3PXD2A",0.718130966313269,3.56311083367994,6.86741822652072,6.71070239229012e-05,0.00676254240037563,2.16741461612205
"CACNB2",-1.3539983436395,3.36621559781387,-6.86304586945666,6.74413406561222e-05,0.00676254240037563,2.16250357392855
"MPI",-0.809074366345325,4.14650791715897,-6.85812863352495,6.78194911631378e-05,0.00676254240037563,2.15697741418812
"NCAPD2",0.87159816580554,2.09060281391813,6.85719351714893,6.78916658305428e-05,0.00676254240037563,2.15592612553409
"BCKDHB",-1.18757564152734,3.12898121137371,-6.82335037673372,7.056098386215e-05,0.00693789578145163,2.11779830103016
"TSLP",-0.997777383783854,0.952254758948016,-6.82333045666889,7.05625883284123e-05,0.00693789578145163,2.11777581294484
"DIXDC1",1.03818800073846,3.5816405432013,6.78776168073132,7.3491958829399e-05,0.00713691207516491,2.07753497601955
"CPED1",1.04152786588638,3.71223727186944,6.78492112788495,7.37315546243868e-05,0.00713691207516491,2.07431382715115
"CBL",0.714205994711531,1.52882391050047,6.78184940276189,7.39916081283502e-05,0.00713691207516491,2.07082928468478
"GALNT2",0.864896647080815,3.58206427241979,6.76780681480657,7.51932608884372e-05,0.00720720311911813,2.05488295646729
"SBDSP1",0.927045536258591,4.21891830960684,6.74577830549232,7.71213639846531e-05,0.00721611762917718,2.02981336171778
"MTMR11",1.68941251881588,1.25880158891103,6.74550551559082,7.71455758912106e-05,0.00721611762917718,2.02950249315244
"KALRN",0.886283595951905,2.77834648492143,6.74419209565592,7.72622666262506e-05,0.00721611762917718,2.02800558954717
"FAM81A",-2.14590610190547,0.013186069525663,-6.74192823093234,7.74638514269575e-05,0.00721611762917718,2.02542490589822
"CRIM1",1.08093735686638,5.00748280704437,6.73344183845412,7.82246362390661e-05,0.00721611762917718,2.01574457713443
"KMT2A",0.730686247676602,2.90228629489719,6.72754792983472,7.87578015794871e-05,0.00721611762917718,2.00901560850787
"GINS2",1.40263693105349,-0.485480682789234,6.72707669065722,7.88006007396894e-05,0.00721611762917718,2.00847739592196
"DOCK1",0.928013302183269,3.40547643041586,6.7219252737464,7.92701224518012e-05,0.00721611762917718,2.00259184658329
"PDE3A",-0.969992723022942,6.01901920234308,-6.71889483164183,7.95477533925043e-05,0.00721611762917718,1.99912781839297
"LTBP4",1.41605991301805,5.05573291306707,6.69441955894456,8.1829264496727e-05,0.00729600488041493,1.97110406583127
"COL1A2",2.42540485016258,6.46142609281912,6.69198034679751,8.20605186528396e-05,0.00729600488041493,1.96830665821408
"RAP2A",0.765081279382813,3.90091007212921,6.69076786266122,8.21757354196291e-05,0.00729600488041493,1.96691581478958
"COL4A1",1.365477921739,5.8674280244194,6.68475934019487,8.27493047588964e-05,0.00729600488041493,1.96002041100352
"XYLT1",1.84497909761887,-0.900699082141034,6.68399998049918,8.28221026451301e-05,0.00729600488041493,1.95914860980853
"TENM4",1.79837061926593,-1.82283330640629,6.67272078616461,8.39116667589953e-05,0.00732277471348587,1.94618981876652
"LBH",-0.942519915464538,5.79076772759828,-6.67064243021355,8.41141337235476e-05,0.00732277471348587,1.94380004151358
"SIPA1L1",1.37048298814832,1.74811828452096,6.66600848787385,8.45674770061361e-05,0.00732277471348587,1.93846958312426
"DIO2",3.14189134522002,3.57843224288582,6.66085091201653,8.50751804692077e-05,0.00732511723361992,1.93253326833674
"DECR1",-0.891753838995887,7.49706101860782,-6.63379507833373,8.77934923351851e-05,0.00746326921756236,1.9013315116267
"EIF2AK3",0.960868669630463,2.61442416502428,6.63361848285083,8.78115428305165e-05,0.00746326921756236,1.9011275195986
"DDAH1",2.03701330299147,3.76228844674629,6.63032573106032,8.8148849026327e-05,0.00746326921756236,1.89732314064264
"MTURN",1.34970442955604,4.03612128937806,6.58248276624859,9.32124203274847e-05,0.00777254966179786,1.84187499454206
"TUBB4B",-1.22031515973314,6.44172749757951,-6.5814110386598,9.33294170502315e-05,0.00777254966179786,1.84062922483526
"SNX29",0.839071165103097,1.34866833283577,6.58138925164329,9.33317971200137e-05,0.00777254966179786,1.84060389806328
"KCNT1",-1.73145952415453,-1.118405528308,-6.56524409560728,9.5113844603453e-05,0.00787790756389469,1.82181726202987
"STEAP2",-1.1500960999491,1.14615269642374,-6.55429227503884,9.63437463141466e-05,0.00792643248892777,1.80905273577777
"SH3RF2",-1.10046523385512,6.15959664291944,-6.5495411889992,9.68826752161917e-05,0.00792643248892777,1.80351000724461
"SUSD2",1.1317875087788,1.26868049944113,6.54623159396915,9.7260031196161e-05,0.00792643248892777,1.79964707380477
"HEYL",1.31253890547676,4.10397431737049,6.53512282340141,9.85383867890455e-05,0.00798789901417581,1.78666969532293
"BMP8A",1.40722813787825,0.0828285891274167,6.51371550979699,0.000101053761516059,0.00811966090170967,1.76161224518875
"FZD5",-0.877134834810528,-0.175163421415624,-6.51224271424033,0.000101229368197168,0.00811966090170967,1.75988593975094
"LINC00881",-3.06637788782391,4.8383510500745,-6.50663962884223,0.000101900486393002,0.00813069849544162,1.75331559527529
"SMCO4",-0.876491680872105,2.97702646476535,-6.49906886147961,0.000102814991853618,0.00816093997838092,1.74443081785042
"RAB9B",-0.756043832385627,4.12874937302939,-6.49365738822324,0.000103474141042284,0.00816891729126436,1.73807512571912
"KIAA1462",1.1305471274843,3.55446283678229,6.48946850684678,0.000103987529823181,0.00816891729126436,1.7331524943277
"SPSB1",1.70512606672051,1.9607004338597,6.46834790984573,0.00010661865213901,0.00824496916097629,1.70829429794956
"COL5A2",1.81163410037572,3.3382504911723,6.46650067895118,0.000106852195604781,0.00824496916097629,1.70611715454738
"PROS1",1.52471732197349,6.02696724034407,6.46495073443715,0.000107048583061693,0.00824496916097629,1.70429001753264
"ADAM11",-3.10242453766799,-0.309087744524235,-6.46250061917504,0.000107359829442017,0.00824496916097629,1.70140102509391
"COL14A1",3.05326459987136,3.59112103960297,6.46013962446359,0.000107660686550806,0.00824496916097629,1.69861630788614
"BGN",2.0947576646962,7.06432627217135,6.45114820762916,0.000108814874845714,0.00829169346324343,1.68800394753197
"NLGN4X",1.59129564962978,0.605544327871704,6.43823355302816,0.000110496298066246,0.00830677400776981,1.67274090326802
"C12orf49",0.854332010965685,1.79800462409881,6.43775183808556,0.00011055955947335,0.00830677400776981,1.67217113307636
"FAHD1",-0.856330028050309,3.89094689253435,-6.43327764430029,0.00011114902138808,0.00830677400776981,1.66687749378242
"SLC17A5",0.720418783667698,2.29583402347836,6.43009668148696,0.000111570183619906,0.00830677400776981,1.66311220011799
"NRXN2",1.85255794703175,-1.39648861024499,6.42883206702332,0.000111738101810552,0.00830677400776981,1.66161487897805
"COL10A1",3.35362143859638,0.497393638049478,6.79750324832216,0.000125686807345291,0.00873596827484767,1.64478322062544
"CHPT1",-0.769872319292011,5.89667096677374,-6.39692262182669,0.000116067440611796,0.00847217863457349,1.62375790368194
"MYLK3",-0.967729067356832,5.49571512406514,-6.39631348621674,0.000116151840720848,0.00847217863457349,1.62303381356208
"KCNC4",0.958310939766396,1.29908948512164,6.39283705550153,0.000116634804843616,0.00847217863457349,1.61890030095203
"ENAH",0.840569986689975,4.27374048558475,6.39202664922823,0.000116747704493777,0.00847217863457349,1.61793647014584
"SOCS2-AS1",2.29386046231452,0.211482231759076,6.38627392218616,0.000117552556319855,0.00847217863457349,1.61109193839217
"FGF7",-1.54261827225071,2.81295769311726,-6.3858732169768,0.000117608842574302,0.00847217863457349,1.61061500671244
"CERCAM",1.52173067814985,2.82756957478051,6.38412713648086,0.000117854453446823,0.00847217863457349,1.60853649877919
"C15orf41",-1.44470501477801,6.46635345511641,-6.37639943234028,0.000118948183540781,0.00850882202342555,1.59933229746382
"DOK5",0.90380904174542,3.26269185493361,6.36900071640324,0.000120005703841255,0.00850882202342555,1.59051189912786
"MPRIP",0.627358472727615,5.14082886014439,6.36876783511812,0.00012003915584229,0.00850882202342555,1.59023414130149
"PAG1",0.780392812949516,2.35868229978635,6.35971897317414,0.00012134685734693,0.00856169493503339,1.57943550831988
"PODN",1.79475611634376,3.66680383327732,6.35385449150918,0.000122202637197736,0.00858234189351839,1.57243072072399
"LTBP3",1.11748799495011,4.41711306149177,6.32667071787405,0.0001262561056106,0.00873596827484767,1.5398964955917
"KIF13B",0.951843968971547,1.85552269155237,6.32410531899978,0.000126646126183035,0.00873596827484767,1.53682065317403
"LRRK1",1.24319931299931,-0.122218406749375,6.32227733240973,0.00012692483645592,0.00873596827484767,1.53462836745447
"ENDOG",-1.06241342306968,1.82091258692778,-6.31446389674832,0.000128123679933085,0.00873596827484767,1.52525234830033
"ADC",1.96128140048769,0.10263518388251,6.31331901434223,0.000128300375246127,0.00873596827484767,1.52387776298265
"B3GALNT1",-0.977721466715241,4.54075377253561,-6.31171924410147,0.000128547719588409,0.00873596827484767,1.52195670602913
"ATL3",1.10877216551264,2.10972697709909,6.30895769971739,0.000128975909569601,0.00873596827484767,1.51863968095215
"SH3BP5L",0.633343243436014,2.6214073374448,6.30267538001461,0.000129955800254347,0.00873873174262481,1.51108956965547
"SLC5A1",-1.2583306754757,4.79188447557907,-6.30075091256008,0.000130257588253159,0.00873873174262481,1.5087755952434
"PPP1R1C",-1.17620644963738,4.10996373326308,-6.29770413864726,0.000130736931582576,0.00873873174262481,1.5051110656177
"PGAM2",-0.997642498644763,7.88000905644009,-6.28560463618297,0.000132659543100109,0.00882121865523003,1.49054501987368
"RGL1",0.719260569080722,3.81703275745557,6.28268148640485,0.000133128627998878,0.00882121865523003,1.48702278738892
"STARD7",-0.783572188546897,6.15250611340484,-6.27107212473472,0.000135009491590956,0.00890481419766156,1.47302190968639
"ABI3BP",2.22285133788918,3.94936251847336,6.26370844472416,0.000136217462101763,0.00890481419766156,1.46413117278049
"SERPINF1",1.40667743162161,7.05772644182608,6.25999436945037,0.000136831188589025,0.00890481419766156,1.45964389388959
"LDHD",-0.969212376328868,4.60956927921675,-6.25912664355158,0.000136975007328705,0.00890481419766156,1.4585952340083
"MXRA5",3.18718777518143,3.42490807378291,6.25543893554303,0.000137588051590248,0.00890481419766156,1.45413736130605
